Beat,Ward,Community Area,X Coordinate,Y Coordinate,Latitude,Longitude,Distance Crime To Police Station,Day_sin,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Day Time_Afternoon,Day Time_Early Morning,Day Time_Morning,Day Time_Night,Domestic_tag,IUCR_freq,Primary_Type_freq,Location_Description_freq,FBI_Code_freq,Crime_District_freq,Nearest_Police_Station_District_freq,Nearest_Police_Station_District_Name_freq,Arrest_tag
835,18,70,1156389.0,1853051.0,41.752549214,-87.70886382,8.001407584029318,-0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0712974693014394,0.2280521501461361,0.0243344073257588,0.2310895869285479,0.067287454238945,0.0663348262825564,0.0663348262825564,0
322,6,69,1178381.0,1858353.0,41.766627725,-87.60574786,7.192498250789843,-0.7818314824680299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0184191363504872,0.0913774700994523,0.1214376203253897,0.0308382128500034,0.051571586748995,0.0944747578529461,0.0944747578529461,0
1834,42,8,1176273.0,1904001.0,41.89193719,-87.64335214,7.487390144020863,-0.7818314824680299,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0748835399854362,0.2280521501461361,0.0538259733264172,0.2310895869285479,0.0508783130006284,0.0895719658051451,0.0895719658051451,0
421,7,46,1198278.0,1853500.0,41.752835908,-87.60574786,8.509092612622675,0.7818314824680298,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0048379534957954,0.0191074225179303,0.1925355863898891,0.0730231723009705,0.0537960478408762,0.0944747578529461,0.0944747578529461,0
1231,27,28,1165440.0,1897798.0,41.875153116,-87.65697251,7.399914357401168,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0712974693014394,0.2280521501461361,0.005960159203583,0.2310895869285479,0.0624594759049965,0.0319155303294795,0.0319155303294795,0
1231,28,28,1168172.0,1896457.0,41.87141476,-87.65697251,6.848482085923036,-0.433883739117558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0090674221189238,0.2280521501461361,0.2733992359026025,0.2310895869285479,0.0624594759049965,0.0319155303294795,0.0319155303294795,0
2523,35,21,1151271.0,1919637.0,41.935371023,-87.69745182,7.791489460589838,0.9749279121818236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0047930652674839,0.0620105936218815,0.1214376203253897,0.0555915769733363,0.0517062514339295,0.0592973495994972,0.0592973495994972,0
1834,42,8,1176559.0,1903327.0,41.890081244,-87.64335214,7.597426203982257,0.4338837391175582,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0475665592674241,0.1117317878482578,0.0048229907530249,0.1117317878482578,0.0508783130006284,0.0895719658051451,0.0895719658051451,0
2515,36,19,1140331.0,1915069.0,41.923043864,-87.76557448,6.533739009427193,0.7818314824680298,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0712974693014394,0.2280521501461361,0.1214376203253897,0.2310895869285479,0.0517062514339295,0.0503945176510488,0.0503945176510488,0
2024,48,3,1169906.0,1933191.0,41.972177117,-87.65151202,7.92083714706508,0.4338837391175582,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0184191363504872,0.0913774700994523,0.0340153018982733,0.0308382128500034,0.0220201697772546,0.0481151931690091,0.0481151931690091,0
1422,26,23,1153222.0,1910086.0,41.909123718,-87.69745182,7.511780689910326,-0.433883739117558,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0128779339444782,0.0620105936218815,0.1214376203253897,0.0555915769733363,0.0383744476254127,0.0592973495994972,0.0592973495994972,0
621,17,69,1174950.0,1854270.0,41.755500696,-87.64422891,6.800631802942357,0.7818314824680298,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0184191363504872,0.0913774700994523,0.0538259733264172,0.0308382128500034,0.0577761374178296,0.057242466259015,0.057242466259015,0
133,4,35,1179389.0,1885691.0,41.841622651,-87.62339535,7.184582856286071,0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0009825534419295,0.0357459924787279,0.2733992359026025,0.0357459924787279,0.0557860926293529,0.0227483565920857,0.0227483565920857,0
1034,25,31,1163443.0,1887046.0,41.84569086,-87.65697251,7.812052212846015,-0.7818314824680299,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0475665592674241,0.1117317878482578,0.0340153018982733,0.1117317878482578,0.0410029027720974,0.0319155303294795,0.0319155303294795,0
1713,33,14,1154684.0,1933049.0,41.972106694,-87.69284451,7.249931799955592,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0628185817314885,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.0306935730032219,0.0224391265748286,0.0224391265748286,0
1022,24,29,1156220.0,1893242.0,41.862842099,-87.70838196,6.763500750833844,0.7818314824680298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0100449879799299,0.0620105936218815,0.0071671537870701,0.0555915769733363,0.0410029027720974,0.0421400712226555,0.0421400712226555,0
1215,27,24,1167990.0,1904928.0,41.894663735,-87.64335214,7.362710852245618,0.7818314824680298,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0021047591497172,0.0191074225179303,0.2733992359026025,0.0730231723009705,0.0624594759049965,0.0895719658051451,0.0895719658051451,0
1411,35,21,1158513.0,1920070.0,41.936413829,-87.69745182,7.463793077757512,-2.4492935982947064e-16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0599656854432463,0.1117317878482578,0.2733992359026025,0.1117317878482578,0.0383744476254127,0.0592973495994972,0.0592973495994972,0
1935,43,7,1170820.0,1917816.0,41.929967545,-87.65151202,7.582252721517662,-0.433883739117558,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0075412223563327,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.0526888048758591,0.0481151931690091,0.0481151931690091,0
1234,25,31,1163154.0,1891404.0,41.857655711,-87.65697251,7.458882905322374,0.9749279121818236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0169029117497431,0.0331075621701962,0.0243344073257588,0.0300701253877844,0.0624594759049965,0.0319155303294795,0.0319155303294795,0
1913,46,3,1168469.0,1929861.0,41.963070794,-87.65151202,7.484718221564506,0.7818314824680298,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0446737623317938,0.2280521501461361,0.0353569611666949,0.2310895869285479,0.0526888048758591,0.0481151931690091,0.0481151931690091,0
511,9,49,1178850.0,1841009.0,41.71902307,-87.60450587,8.074689613592987,0.9749279121818236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0623098484772915,0.1797075282546459,0.0012867958782631,0.1492034833265169,0.0398008957695338,0.0359305329728974,0.0359305329728974,0
213,3,38,1176353.0,1878280.0,41.821355192,-87.62339535,7.024796837803421,0.9749279121818236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0628185817314885,0.0854671867051043,0.0340153018982733,0.0854671867051043,0.0506239463735299,0.0227483565920857,0.0227483565920857,0
511,9,49,1178850.0,1841009.0,41.71902307,-87.60450587,8.074689613592987,0.4338837391175582,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0748835399854362,0.2280521501461361,0.0066384702091791,0.2310895869285479,0.0398008957695338,0.0359305329728974,0.0359305329728974,0
913,11,60,1168770.0,1884870.0,41.839606111,-87.64640771,6.744427414317054,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0064639048768566,0.0661053975600754,0.2733992359026025,0.0730231723009705,0.0438707618031102,0.0131722012189647,0.0131722012189647,0
634,21,49,1175365.0,1846774.0,41.734921473,-87.64422891,7.661366345824787,-0.7818314824680299,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0169029117497431,0.0331075621701962,0.000668335843749,0.0300701253877844,0.0577761374178296,0.057242466259015,0.057242466259015,0
1522,37,25,1141512.0,1899523.0,41.880362084,-87.76819989,6.934199218110438,-0.7818314824680299,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0091172979281588,0.0357459924787279,0.0538259733264172,0.0357459924787279,0.0338756496324152,0.0370776765853025,0.0370776765853025,0
613,17,71,1172080.0,1849465.0,41.74237865,-87.64422891,6.991302928324786,0.7818314824680298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0065038055242446,0.1797075282546459,0.0144440343544574,0.0320452074334906,0.0577761374178296,0.057242466259015,0.057242466259015,0
433,10,52,1202547.0,1831044.0,41.691107121,-87.56834912,8.13495803153415,0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0087133038733553,0.0661053975600754,0.1214376203253897,0.0730231723009705,0.0537960478408762,0.0333968418637592,0.0333968418637592,0
1732,30,21,1151312.0,1923023.0,41.944661669,-87.72811456,7.819334533278572,-0.9749279121818236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0306935730032219,0.0252521222156829,0.0252521222156829,0
2511,36,18,1131576.0,1918818.0,41.933487746,-87.76557448,7.915161914747938,-0.7818314824680299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0517062514339295,0.0503945176510488,0.0503945176510488,0
2433,48,77,1167745.0,1940988.0,41.993619268,-87.67132429,7.151622542602265,-0.7818314824680299,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0204790072718929,0.2280521501461361,0.1925355863898891,0.2310895869285479,0.0338706620514917,0.0386437769952817,0.0386437769952817,0
2535,26,23,1149466.0,1910591.0,41.91058325,-87.69745182,7.889181563796027,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0018753304272361,0.0357459924787279,0.0353569611666949,0.0357459924787279,0.0517062514339295,0.0592973495994972,0.0592973495994972,0
1225,28,28,1161150.0,1897600.0,41.874699955,-87.70548813,7.499079208766987,-0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0475665592674241,0.1117317878482578,0.1925355863898891,0.1117317878482578,0.0624594759049965,0.0565442049297249,0.0565442049297249,0
715,16,67,1164964.0,1867896.0,41.793109039,-87.66088702,7.440150351762617,0.4338837391175582,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0100998513700884,0.0661053975600754,0.1925355863898891,0.0730231723009705,0.0422248600983551,0.042204909774661,0.042204909774661,0
631,6,44,1182952.0,1851886.0,41.748776618,-87.60574786,7.581958396505508,-0.7818314824680299,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0799658849464832,0.1797075282546459,0.0024339394906682,0.1492034833265169,0.0577761374178296,0.0944747578529461,0.0944747578529461,0
1513,29,25,1137282.0,1899312.0,41.879860127,-87.76819989,5.585506630981717,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0599656854432463,0.1117317878482578,0.2733992359026025,0.1117317878482578,0.0338756496324152,0.0370776765853025,0.0370776765853025,0
2211,19,74,1158191.0,1833293.0,41.698293456,-87.66852039,7.801434386465829,0.9749279121818236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0091172979281588,0.0357459924787279,0.010563696395974,0.0357459924787279,0.0311075422198725,0.0273269558798591,0.0273269558798591,0
523,9,53,1176468.0,1824491.0,41.673749048,-87.60450587,7.99876869633953,-0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0628185817314885,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.0398008957695338,0.0359305329728974,0.0359305329728974,0
113,34,32,1175566.0,1899311.0,41.879083482,-87.62735617,7.74899090796551,0.4338837391175582,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0557860926293529,0.0349978553402028,0.0349978553402028,0
1832,42,8,1175424.0,1904572.0,41.893523152,-87.64335214,7.299557667612477,0.7818314824680298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0010773174794761,0.1797075282546459,0.2733992359026025,0.1492034833265169,0.0508783130006284,0.0895719658051451,0.0895719658051451,0
232,20,40,1178578.0,1867009.0,41.790376197,-87.63056018,7.320476792803042,0.7818314824680298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0142046304701293,0.0357459924787279,0.0538259733264172,0.0357459924787279,0.0506239463735299,0.0432423266067492,0.0432423266067492,0
915,11,60,1171564.0,1880812.0,41.82840969,-87.64640771,6.907148646543136,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0712974693014394,0.2280521501461361,0.2733992359026025,0.2310895869285479,0.0438707618031102,0.0131722012189647,0.0131722012189647,0
1633,30,17,1134917.0,1922971.0,41.944825475,-87.76557448,8.050022934901019,-0.9749279121818236,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0599656854432463,0.1117317878482578,0.2733992359026025,0.1117317878482578,0.0353868866522359,0.0503945176510488,0.0503945176510488,0
2533,36,19,1142234.0,1912419.0,41.915736845,-87.76557448,7.004603277608589,-0.9749279121818236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0064639048768566,0.0661053975600754,0.2733992359026025,0.0730231723009705,0.0517062514339295,0.0503945176510488,0.0503945176510488,0
213,3,38,1176834.0,1879142.0,41.823709752,-87.62339535,6.71722590043765,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0065038055242446,0.1797075282546459,0.2733992359026025,0.0320452074334906,0.0506239463735299,0.0227483565920857,0.0227483565920857,0
815,22,56,1145787.0,1874139.0,41.810624947,-87.70886382,8.39039162933861,-0.9749279121818236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0748835399854362,0.2280521501461361,0.0144440343544574,0.2310895869285479,0.067287454238945,0.0663348262825564,0.0663348262825564,0
2412,40,2,1159115.0,1943911.0,42.001822361,-87.67132429,7.355052054844293,0.7818314824680298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0623098484772915,0.1797075282546459,0.0071671537870701,0.1492034833265169,0.0338706620514917,0.0386437769952817,0.0386437769952817,0
2532,37,25,1139669.0,1907790.0,41.903081586,-87.76557448,7.46478471636502,0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0475665592674241,0.1117317878482578,0.0123741882712047,0.1117317878482578,0.0517062514339295,0.0503945176510488,0.0503945176510488,0
731,6,69,1174916.0,1855517.0,41.758923372,-87.64422891,7.008941026278553,0.4338837391175582,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0083841235324043,0.031022753344173,0.0236560963201627,0.0317958283873155,0.0422248600983551,0.057242466259015,0.057242466259015,0
1833,2,8,1177322.0,1906785.0,41.899552895,-87.64335214,7.406873663218727,-0.9749279121818236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0204790072718929,0.2280521501461361,0.0048229907530249,0.2310895869285479,0.0508783130006284,0.0895719658051451,0.0895719658051451,0
2221,21,71,1167706.0,1847040.0,41.735818981,-87.64422891,7.739342729323745,0.7818314824680298,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.0340153018982733,0.1492034833265169,0.0311075422198725,0.057242466259015,0.057242466259015,0
112,34,32,1176363.0,1900552.0,41.882470918,-87.64335214,7.879532600030255,0.9749279121818236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0446737623317938,0.2280521501461361,0.0353569611666949,0.2310895869285479,0.0557860926293529,0.0895719658051451,0.0895719658051451,0
214,4,36,1182838.0,1877532.0,41.819154193,-87.62339535,7.605707410937183,-0.433883739117558,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.010384143482728,0.0620105936218815,0.1214376203253897,0.0555915769733363,0.0506239463735299,0.0227483565920857,0.0227483565920857,0
1215,27,24,1165460.0,1903564.0,41.89097505,-87.64335214,7.801675841703951,-0.7818314824680299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0204790072718929,0.2280521501461361,0.0123741882712047,0.2310895869285479,0.0624594759049965,0.0895719658051451,0.0895719658051451,0
1211,36,24,1158880.0,1906760.0,41.899882657,-87.69745182,7.784481585492387,-0.7818314824680299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0624594759049965,0.0592973495994972,0.0592973495994972,0
1412,35,22,1154457.0,1917887.0,41.930505693,-87.69745182,7.210836367182428,-0.433883739117558,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0383744476254127,0.0592973495994972,0.0592973495994972,0
1822,27,8,1169505.0,1910252.0,41.909240284,-87.64335214,6.9339203407334,-0.9749279121818236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0446737623317938,0.2280521501461361,0.0101447395983999,0.2310895869285479,0.0508783130006284,0.0895719658051451,0.0895719658051451,0
1413,35,22,1152029.0,1913955.0,41.919764211,-87.69745182,7.388292099674411,0.7818314824680298,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0047930652674839,0.0620105936218815,0.0101447395983999,0.0555915769733363,0.0383744476254127,0.0592973495994972,0.0592973495994972,0
1133,24,29,1153622.0,1894845.0,41.867292938,-87.70548813,6.756677220390611,0.7818314824680298,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0531476623208211,0.0565442049297249,0.0565442049297249,0
414,8,46,1189422.0,1852948.0,41.751538144,-87.60574786,7.868642747016148,-0.433883739117558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0799658849464832,0.1797075282546459,0.1214376203253897,0.1492034833265169,0.0537960478408762,0.0944747578529461,0.0944747578529461,0
1732,30,21,1150487.0,1921332.0,41.940037609,-87.72811456,7.982861444907712,-0.433883739117558,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0588434797354587,0.0913774700994523,0.1925355863898891,0.0762650999012459,0.0306935730032219,0.0252521222156829,0.0252521222156829,0
2511,36,18,1131558.0,1919442.0,41.935200387,-87.76557448,7.958790815560613,0.9749279121818236,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1214376203253897,0.1492034833265169,0.0517062514339295,0.0503945176510488,0.0503945176510488,0
1113,28,26,1146739.0,1898315.0,41.876949072,-87.70548813,7.870016277816344,-0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0135861704356153,0.0661053975600754,0.0151323205219004,0.0762650999012459,0.0531476623208211,0.0565442049297249,0.0565442049297249,0
234,5,41,1186450.0,1870210.0,41.798977312,-87.63056018,8.083378666875934,-0.433883739117558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0184191363504872,0.0913774700994523,0.1925355863898891,0.0308382128500034,0.0506239463735299,0.0432423266067492,0.0432423266067492,0
2511,36,19,1132104.0,1918563.0,41.93277883,-87.76557448,7.849039579087131,-0.7818314824680299,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0628185817314885,0.0854671867051043,0.0340153018982733,0.0854671867051043,0.0517062514339295,0.0503945176510488,0.0503945176510488,0
112,34,32,1176815.0,1900219.0,41.881546939,-87.62735617,7.854316191262936,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0048978044668774,0.2280521501461361,0.0243344073257588,0.2310895869285479,0.0557860926293529,0.0349978553402028,0.0349978553402028,0
511,9,49,1178850.0,1841009.0,41.71902307,-87.60450587,8.074689613592987,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0048978044668774,0.2280521501461361,0.0039252261867948,0.2310895869285479,0.0398008957695338,0.0359305329728974,0.0359305329728974,0
234,4,41,1187167.0,1870879.0,41.800796093,-87.63056018,8.14523750032319,0.7818314824680298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0599656854432463,0.1117317878482578,0.2733992359026025,0.1117317878482578,0.0506239463735299,0.0432423266067492,0.0432423266067492,0
423,10,46,1197734.0,1844871.0,41.729170867,-87.56834912,7.921698804985012,-0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0446737623317938,0.2280521501461361,0.0353569611666949,0.2310895869285479,0.0537960478408762,0.0333968418637592,0.0333968418637592,0
1212,1,24,1163853.0,1907823.0,41.90269612,-87.64335214,7.827994028806392,-0.9749279121818236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0799658849464832,0.1797075282546459,0.0538259733264172,0.1492034833265169,0.0624594759049965,0.0895719658051451,0.0895719658051451,0
531,10,51,1184585.0,1829415.0,41.687075462,-87.60450587,6.602420887705729,0.7818314824680298,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0628185817314885,0.0854671867051043,0.000159602589552,0.0854671867051043,0.0398008957695338,0.0359305329728974,0.0359305329728974,0
1034,25,31,1163777.0,1889420.0,41.852198325,-87.65697251,7.537784286663699,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0018753304272361,0.0357459924787279,0.0065536813334796,0.0357459924787279,0.0410029027720974,0.0319155303294795,0.0319155303294795,0
524,21,53,1174749.0,1826966.0,41.680579187,-87.60450587,7.988599368412847,-0.7818314824680299,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0065038055242446,0.1797075282546459,0.0538259733264172,0.0320452074334906,0.0398008957695338,0.0359305329728974,0.0359305329728974,0
123,34,32,1175173.0,1895304.0,41.86809684,-87.62735617,7.055040367474069,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0475665592674241,0.1117317878482578,0.015825594270267,0.1117317878482578,0.0557860926293529,0.0349978553402028,0.0349978553402028,0
1023,28,29,1157887.0,1894123.0,41.865225852,-87.70548813,7.111133351701855,-2.4492935982947064e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.486339015850532e-05,0.0661053975600754,0.1925355863898891,0.0730231723009705,0.0410029027720974,0.0565442049297249,0.0565442049297249,0
2011,40,4,1158388.0,1934446.0,41.975864964,-87.69284451,6.016907890039842,0.7818314824680298,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0475665592674241,0.1117317878482578,0.1925355863898891,0.1117317878482578,0.0220201697772546,0.0224391265748286,0.0224391265748286,0
123,4,32,1176950.0,1895435.0,41.868416309,-87.62735617,7.0242897999415055,0.7818314824680298,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0623098484772915,0.1797075282546459,0.0243344073257588,0.1492034833265169,0.0557860926293529,0.0349978553402028,0.0349978553402028,0
1831,42,8,1173860.0,1903033.0,41.889335026,-87.64335214,7.39883035346458,0.9749279121818236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0588434797354587,0.0913774700994523,0.1925355863898891,0.0762650999012459,0.0508783130006284,0.0895719658051451,0.0895719658051451,0
932,16,61,1165568.0,1869942.0,41.798710712,-87.66088702,7.700402466317526,-0.7818314824680299,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0599656854432463,0.1117317878482578,0.2733992359026025,0.1117317878482578,0.0438707618031102,0.042204909774661,0.042204909774661,0
1933,44,6,1169981.0,1920130.0,41.936335635,-87.65151202,7.1162394073273925,-2.4492935982947064e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0043890712126804,0.0061047990503645,0.005960159203583,0.0068080479605781,0.0526888048758591,0.0481151931690091,0.0481151931690091,0
2413,40,2,1160994.0,1939841.0,41.990615196,-87.67132429,7.254768303098467,0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0026833185368432,0.0357459924787279,0.2733992359026025,0.0357459924787279,0.0338706620514917,0.0386437769952817,0.0386437769952817,0
1234,25,31,1162446.0,1890387.0,41.854879794,-87.65697251,7.62887535596832,-0.433883739117558,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0628185817314885,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.0624594759049965,0.0319155303294795,0.0319155303294795,0
234,5,41,1187876.0,1871374.0,41.802137533,-87.63056018,8.205935453663855,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0506239463735299,0.0432423266067492,0.0432423266067492,0
323,6,69,1178852.0,1857150.0,41.763315857,-87.60574786,7.12135107970256,0.7818314824680298,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.2733992359026025,0.1492034833265169,0.051571586748995,0.0944747578529461,0.0944747578529461,0
324,8,43,1187489.0,1856139.0,41.760340683,-87.60574786,7.37386855947604,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0712974693014394,0.2280521501461361,0.1214376203253897,0.2310895869285479,0.051571586748995,0.0944747578529461,0.0944747578529461,0
1033,25,30,1155823.0,1885076.0,41.840441671,-87.70838196,7.521186161237542,0.9749279121818236,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0628185817314885,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.0410029027720974,0.0421400712226555,0.0421400712226555,0
1633,30,15,1137359.0,1920689.0,41.938519783,-87.76557448,7.719257753000288,0.7818314824680298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0012917834591866,0.0019750820457061,0.0243344073257588,0.0762650999012459,0.0353868866522359,0.0503945176510488,0.0503945176510488,0
722,6,68,1175609.0,1862380.0,41.777740745,-87.66088702,7.796297772929495,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0748835399854362,0.2280521501461361,0.2733992359026025,0.2310895869285479,0.0422248600983551,0.042204909774661,0.042204909774661,0
623,17,69,1175176.0,1853886.0,41.754441912,-87.64422891,6.825691382381387,-0.9749279121818236,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0128779339444782,0.0620105936218815,0.0040997915191173,0.0555915769733363,0.0577761374178296,0.057242466259015,0.057242466259015,0
533,10,54,1184054.0,1817420.0,41.654171866,-87.60450587,8.363384995234599,-0.433883739117558,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0588434797354587,0.0913774700994523,0.2733992359026025,0.0762650999012459,0.0398008957695338,0.0359305329728974,0.0359305329728974,0
211,4,35,1178335.0,1884499.0,41.838375767,-87.62339535,6.773677319450857,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0599656854432463,0.1117317878482578,0.0340153018982733,0.1117317878482578,0.0506239463735299,0.0227483565920857,0.0227483565920857,0
